row_index,video_id,rally_id,event_rank,clip_id,feature_source,window_start_original,window_end_original,original_len,video_len_after_collation,joints_npy,pos_npy,shuttle_npy,source_video,zero_pose_frames,zero_pose_rate,shuttle_visible_frames,shuttle_visible_rate,player_pos_out_of_unit_range,quality_group,has_phase02_label,stable_key,match_id,set_id,gt_rally_id,ball_round_id,event_frame_original,event_frame_source,stroke_type_ground_truth,player,server,true_label,true_label_name,reference_split
754,41,52,3,41_2_18_2,yolo,51743,51765,23,23,project/outputs/features_yolo26x_41_44/41/41_2_18_2_joints.npy,project/outputs/features_yolo26x_41_44/41/41_2_18_2_pos.npy,project/outputs/features_yolo26x_41_44/41/41_2_18_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,7,0.304348,23,1.000000,3,exact_label_pose_dropout_25_50,True,41:2:18:2,41,2,18,2,51754,phase02_exact,net shot,B,2,1,Top_net shot,val
755,41,52,4,41_2_18_3,yolo,51765,51790,26,26,project/outputs/features_yolo26x_41_44/41/41_2_18_3_joints.npy,project/outputs/features_yolo26x_41_44/41/41_2_18_3_pos.npy,project/outputs/features_yolo26x_41_44/41/41_2_18_3_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,6,0.230769,26,1.000000,4,exact_label_pose_dropout_lt_25,True,41:2:18:3,41,2,18,3,51778,phase02_exact,push,A,3,20,Bottom_push,val
756,41,52,5,41_52_event_5,yolo,51790,51810,21,21,project/outputs/features_yolo26x_41_44/41/41_52_event_5_joints.npy,project/outputs/features_yolo26x_41_44/41/41_52_event_5_pos.npy,project/outputs/features_yolo26x_41_44/41/41_52_event_5_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,11,0.523810,21,1.000000,8,candidate_only_pose_dropout_ge_50,False,,,,,,51800,window_midpoint_estimate,,,,-1,,
757,41,52,6,41_52_event_6,yolo,51810,51832,23,23,project/outputs/features_yolo26x_41_44/41/41_52_event_6_joints.npy,project/outputs/features_yolo26x_41_44/41/41_52_event_6_pos.npy,project/outputs/features_yolo26x_41_44/41/41_52_event_6_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,10,0.434783,23,1.000000,13,candidate_only_pose_dropout_25_50,False,,,,,,51821,window_midpoint_estimate,,,,-1,,
758,41,52,7,41_52_event_7,yolo,51832,51860,29,29,project/outputs/features_yolo26x_41_44/41/41_52_event_7_joints.npy,project/outputs/features_yolo26x_41_44/41/41_52_event_7_pos.npy,project/outputs/features_yolo26x_41_44/41/41_52_event_7_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,29,1.000000,29,1.000000,0,candidate_only_all_pose_missing,False,,,,,,51846,window_midpoint_estimate,,,,-1,,
759,41,52,8,41_52_event_8,yolo,51860,51884,25,25,project/outputs/features_yolo26x_41_44/41/41_52_event_8_joints.npy,project/outputs/features_yolo26x_41_44/41/41_52_event_8_pos.npy,project/outputs/features_yolo26x_41_44/41/41_52_event_8_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,25,1.000000,9,0.360000,0,candidate_only_all_pose_missing,False,,,,,,51872,window_midpoint_estimate,,,,-1,,
760,41,52,9,41_52_event_9,yolo,51884,51902,19,19,project/outputs/features_yolo26x_41_44/41/41_52_event_9_joints.npy,project/outputs/features_yolo26x_41_44/41/41_52_event_9_pos.npy,project/outputs/features_yolo26x_41_44/41/41_52_event_9_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,19,1.000000,13,0.684211,0,candidate_only_all_pose_missing,False,,,,,,51893,window_midpoint_estimate,,,,-1,,
761,41,52,10,41_52_event_10,yolo,51902,51930,29,29,project/outputs/features_yolo26x_41_44/41/41_52_event_10_joints.npy,project/outputs/features_yolo26x_41_44/41/41_52_event_10_pos.npy,project/outputs/features_yolo26x_41_44/41/41_52_event_10_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,29,1.000000,25,0.862069,0,candidate_only_all_pose_missing,False,,,,,,51916,window_midpoint_estimate,,,,-1,,
762,41,53,1,41_53_event_1,yolo,52230,52260,31,31,project/outputs/features_yolo26x_41_44/41/41_53_event_1_joints.npy,project/outputs/features_yolo26x_41_44/41/41_53_event_1_pos.npy,project/outputs/features_yolo26x_41_44/41/41_53_event_1_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,18,0.580645,19,0.612903,0,candidate_only_pose_dropout_ge_50,False,,,,,,52245,window_midpoint_estimate,,,,-1,,
763,41,53,2,41_53_event_2,yolo,52260,52282,23,23,project/outputs/features_yolo26x_41_44/41/41_53_event_2_joints.npy,project/outputs/features_yolo26x_41_44/41/41_53_event_2_pos.npy,project/outputs/features_yolo26x_41_44/41/41_53_event_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,23,1.000000,17,0.739130,0,candidate_only_all_pose_missing,False,,,,,,52271,window_midpoint_estimate,,,,-1,,
764,41,53,3,41_2_19_1,yolo,52282,52301,20,20,project/outputs/features_yolo26x_41_44/41/41_2_19_1_joints.npy,project/outputs/features_yolo26x_41_44/41/41_2_19_1_pos.npy,project/outputs/features_yolo26x_41_44/41/41_2_19_1_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,13,0.650000,20,1.000000,0,exact_label_pose_dropout_ge_50,True,41:2:19:1,41,2,19,1,52292,phase02_exact,short service,B,1,11,Top_short service,val
765,41,53,4,41_2_19_2,yolo,52301,52324,24,24,project/outputs/features_yolo26x_41_44/41/41_2_19_2_joints.npy,project/outputs/features_yolo26x_41_44/41/41_2_19_2_pos.npy,project/outputs/features_yolo26x_41_44/41/41_2_19_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,24,1.000000,24,1.000000,0,exact_label_all_pose_missing,True,41:2:19:2,41,2,19,2,52313,phase02_exact,net shot,A,2,13,Bottom_net shot,val
766,41,53,5,41_2_19_3,yolo,52324,52354,31,31,project/outputs/features_yolo26x_41_44/41/41_2_19_3_joints.npy,project/outputs/features_yolo26x_41_44/41/41_2_19_3_pos.npy,project/outputs/features_yolo26x_41_44/41/41_2_19_3_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,27,0.870968,31,1.000000,0,exact_label_pose_dropout_ge_50,True,41:2:19:3,41,2,19,3,52337,phase02_exact,net shot,B,2,1,Top_net shot,val
767,41,53,6,41_2_19_4,yolo,52354,52380,27,27,project/outputs/features_yolo26x_41_44/41/41_2_19_4_joints.npy,project/outputs/features_yolo26x_41_44/41/41_2_19_4_pos.npy,project/outputs/features_yolo26x_41_44/41/41_2_19_4_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,27,1.000000,27,1.000000,0,exact_label_all_pose_missing,True,41:2:19:4,41,2,19,4,52365,phase02_exact,net shot,A,2,13,Bottom_net shot,val
768,41,53,7,41_2_19_5,yolo,52380,52398,19,19,project/outputs/features_yolo26x_41_44/41/41_2_19_5_joints.npy,project/outputs/features_yolo26x_41_44/41/41_2_19_5_pos.npy,project/outputs/features_yolo26x_41_44/41/41_2_19_5_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,19,1.000000,19,1.000000,0,exact_label_all_pose_missing,True,41:2:19:5,41,2,19,5,52390,phase02_exact,lob,B,2,4,Top_lob,val
769,41,53,8,41_53_event_8,yolo,52398,52416,19,19,project/outputs/features_yolo26x_41_44/41/41_53_event_8_joints.npy,project/outputs/features_yolo26x_41_44/41/41_53_event_8_pos.npy,project/outputs/features_yolo26x_41_44/41/41_53_event_8_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,8,0.421053,19,1.000000,0,candidate_only_pose_dropout_25_50,False,,,,,,52407,window_midpoint_estimate,,,,-1,,
770,41,53,9,41_53_event_9,yolo,52416,52436,21,21,project/outputs/features_yolo26x_41_44/41/41_53_event_9_joints.npy,project/outputs/features_yolo26x_41_44/41/41_53_event_9_pos.npy,project/outputs/features_yolo26x_41_44/41/41_53_event_9_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,14,0.666667,21,1.000000,0,candidate_only_pose_dropout_ge_50,False,,,,,,52426,window_midpoint_estimate,,,,-1,,
771,41,53,10,41_2_19_6,yolo,52436,52455,20,20,project/outputs/features_yolo26x_41_44/41/41_2_19_6_joints.npy,project/outputs/features_yolo26x_41_44/41/41_2_19_6_pos.npy,project/outputs/features_yolo26x_41_44/41/41_2_19_6_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,20,1.000000,20,1.000000,0,exact_label_all_pose_missing,True,41:2:19:6,41,2,19,6,52448,phase02_exact,smash,A,2,15,Bottom_smash,val
772,41,53,11,41_2_19_7,yolo,52455,52477,23,23,project/outputs/features_yolo26x_41_44/41/41_2_19_7_joints.npy,project/outputs/features_yolo26x_41_44/41/41_2_19_7_pos.npy,project/outputs/features_yolo26x_41_44/41/41_2_19_7_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,23,1.000000,23,1.000000,0,exact_label_all_pose_missing,True,41:2:19:7,41,2,19,7,52465,phase02_exact,return net,B,2,2,Top_return net,val
773,41,53,12,41_2_19_8,yolo,52477,52512,36,36,project/outputs/features_yolo26x_41_44/41/41_2_19_8_joints.npy,project/outputs/features_yolo26x_41_44/41/41_2_19_8_pos.npy,project/outputs/features_yolo26x_41_44/41/41_2_19_8_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,32,0.888889,36,1.000000,0,exact_label_pose_dropout_ge_50,True,41:2:19:8,41,2,19,8,52492,phase02_exact,lob,A,2,16,Bottom_lob,val
774,41,53,13,41_2_19_9,yolo,52512,52549,38,38,project/outputs/features_yolo26x_41_44/41/41_2_19_9_joints.npy,project/outputs/features_yolo26x_41_44/41/41_2_19_9_pos.npy,project/outputs/features_yolo26x_41_44/41/41_2_19_9_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,32,0.842105,38,1.000000,0,exact_label_pose_dropout_ge_50,True,41:2:19:9,41,2,19,9,52528,phase02_exact,wrist smash,B,2,3,Top_smash,val
775,41,53,14,41_2_19_11,yolo,52549,52573,25,25,project/outputs/features_yolo26x_41_44/41/41_2_19_11_joints.npy,project/outputs/features_yolo26x_41_44/41/41_2_19_11_pos.npy,project/outputs/features_yolo26x_41_44/41/41_2_19_11_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,24,0.960000,25,1.000000,0,exact_label_pose_dropout_ge_50,True,41:2:19:11,41,2,19,11,52569,phase02_exact,net shot,B,2,1,Top_net shot,val
776,41,53,15,41_53_event_15,yolo,52573,52590,18,18,project/outputs/features_yolo26x_41_44/41/41_53_event_15_joints.npy,project/outputs/features_yolo26x_41_44/41/41_53_event_15_pos.npy,project/outputs/features_yolo26x_41_44/41/41_53_event_15_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,17,0.944444,18,1.000000,0,candidate_only_pose_dropout_ge_50,False,,,,,,52582,window_midpoint_estimate,,,,-1,,
777,41,53,16,41_2_19_12,yolo,52590,52605,16,16,project/outputs/features_yolo26x_41_44/41/41_2_19_12_joints.npy,project/outputs/features_yolo26x_41_44/41/41_2_19_12_pos.npy,project/outputs/features_yolo26x_41_44/41/41_2_19_12_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,9,0.562500,16,1.000000,0,exact_label_pose_dropout_ge_50,True,41:2:19:12,41,2,19,12,52598,phase02_exact,lob,A,2,16,Bottom_lob,val
778,41,53,17,41_53_event_17,yolo,52605,52622,18,18,project/outputs/features_yolo26x_41_44/41/41_53_event_17_joints.npy,project/outputs/features_yolo26x_41_44/41/41_53_event_17_pos.npy,project/outputs/features_yolo26x_41_44/41/41_53_event_17_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,15,0.833333,18,1.000000,0,candidate_only_pose_dropout_ge_50,False,,,,,,52614,window_midpoint_estimate,,,,-1,,
779,41,53,18,41_2_19_13,yolo,52622,52639,18,18,project/outputs/features_yolo26x_41_44/41/41_2_19_13_joints.npy,project/outputs/features_yolo26x_41_44/41/41_2_19_13_pos.npy,project/outputs/features_yolo26x_41_44/41/41_2_19_13_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,16,0.888889,18,1.000000,2,exact_label_pose_dropout_ge_50,True,41:2:19:13,41,2,19,13,52640,phase02_exact,smash,B,3,3,Top_smash,val
780,41,53,19,41_53_event_19,yolo,52639,52657,19,19,project/outputs/features_yolo26x_41_44/41/41_53_event_19_joints.npy,project/outputs/features_yolo26x_41_44/41/41_53_event_19_pos.npy,project/outputs/features_yolo26x_41_44/41/41_53_event_19_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,18,0.947368,19,1.000000,1,candidate_only_pose_dropout_ge_50,False,,,,,,52648,window_midpoint_estimate,,,,-1,,
781,41,53,20,41_53_event_20,yolo,52657,52674,18,18,project/outputs/features_yolo26x_41_44/41/41_53_event_20_joints.npy,project/outputs/features_yolo26x_41_44/41/41_53_event_20_pos.npy,project/outputs/features_yolo26x_41_44/41/41_53_event_20_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,14,0.777778,18,1.000000,0,candidate_only_pose_dropout_ge_50,False,,,,,,52666,window_midpoint_estimate,,,,-1,,
782,41,53,21,41_53_event_21,yolo,52674,52710,37,37,project/outputs/features_yolo26x_41_44/41/41_53_event_21_joints.npy,project/outputs/features_yolo26x_41_44/41/41_53_event_21_pos.npy,project/outputs/features_yolo26x_41_44/41/41_53_event_21_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,16,0.432432,36,0.972973,2,candidate_only_pose_dropout_25_50,False,,,,,,52692,window_midpoint_estimate,,,,-1,,
783,41,54,1,41_54_event_1,yolo,53220,53234,15,15,project/outputs/features_yolo26x_41_44/41/41_54_event_1_joints.npy,project/outputs/features_yolo26x_41_44/41/41_54_event_1_pos.npy,project/outputs/features_yolo26x_41_44/41/41_54_event_1_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,7,0.466667,5,0.333333,0,candidate_only_pose_dropout_25_50,False,,,,,,53227,window_midpoint_estimate,,,,-1,,
784,41,54,2,41_54_event_2,yolo,53234,53255,22,22,project/outputs/features_yolo26x_41_44/41/41_54_event_2_joints.npy,project/outputs/features_yolo26x_41_44/41/41_54_event_2_pos.npy,project/outputs/features_yolo26x_41_44/41/41_54_event_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,12,0.545455,21,0.954545,0,candidate_only_pose_dropout_ge_50,False,,,,,,53244,window_midpoint_estimate,,,,-1,,
785,41,54,3,41_54_event_3,yolo,53255,53302,48,48,project/outputs/features_yolo26x_41_44/41/41_54_event_3_joints.npy,project/outputs/features_yolo26x_41_44/41/41_54_event_3_pos.npy,project/outputs/features_yolo26x_41_44/41/41_54_event_3_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,5,0.104167,21,0.437500,0,candidate_only_pose_dropout_lt_25,False,,,,,,53278,window_midpoint_estimate,,,,-1,,
786,41,54,4,41_2_20_2,yolo,53302,53349,48,48,project/outputs/features_yolo26x_41_44/41/41_2_20_2_joints.npy,project/outputs/features_yolo26x_41_44/41/41_2_20_2_pos.npy,project/outputs/features_yolo26x_41_44/41/41_2_20_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,23,0.479167,48,1.000000,0,exact_label_pose_dropout_25_50,True,41:2:20:2,41,2,20,2,53344,phase02_exact,push,A,2,20,Bottom_push,val
787,41,54,5,41_2_20_3,yolo,53349,53370,22,22,project/outputs/features_yolo26x_41_44/41/41_2_20_3_joints.npy,project/outputs/features_yolo26x_41_44/41/41_2_20_3_pos.npy,project/outputs/features_yolo26x_41_44/41/41_2_20_3_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,3,0.136364,22,1.000000,0,exact_label_pose_dropout_lt_25,True,41:2:20:3,41,2,20,3,53359,phase02_exact,return net,B,2,2,Top_return net,val
788,41,54,6,41_2_20_4,yolo,53370,53395,26,26,project/outputs/features_yolo26x_41_44/41/41_2_20_4_joints.npy,project/outputs/features_yolo26x_41_44/41/41_2_20_4_pos.npy,project/outputs/features_yolo26x_41_44/41/41_2_20_4_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,18,0.692308,26,1.000000,0,exact_label_pose_dropout_ge_50,True,41:2:20:4,41,2,20,4,53378,phase02_exact,push,A,2,20,Bottom_push,val
789,41,54,7,41_2_20_5,yolo,53395,53420,26,26,project/outputs/features_yolo26x_41_44/41/41_2_20_5_joints.npy,project/outputs/features_yolo26x_41_44/41/41_2_20_5_pos.npy,project/outputs/features_yolo26x_41_44/41/41_2_20_5_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,19,0.730769,26,1.000000,2,exact_label_pose_dropout_ge_50,True,41:2:20:5,41,2,20,5,53414,phase02_exact,clear,B,2,5,Top_clear,val
790,41,54,8,41_54_event_8,yolo,53420,53436,17,17,project/outputs/features_yolo26x_41_44/41/41_54_event_8_joints.npy,project/outputs/features_yolo26x_41_44/41/41_54_event_8_pos.npy,project/outputs/features_yolo26x_41_44/41/41_54_event_8_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,17,1.000000,17,1.000000,0,candidate_only_all_pose_missing,False,,,,,,53428,window_midpoint_estimate,,,,-1,,
791,41,54,9,41_2_20_6,yolo,53436,53453,18,18,project/outputs/features_yolo26x_41_44/41/41_2_20_6_joints.npy,project/outputs/features_yolo26x_41_44/41/41_2_20_6_pos.npy,project/outputs/features_yolo26x_41_44/41/41_2_20_6_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,14,0.777778,18,1.000000,0,exact_label_pose_dropout_ge_50,True,41:2:20:6,41,2,20,6,53445,phase02_exact,wrist smash,A,3,15,Bottom_smash,val
792,41,54,10,41_54_event_10,yolo,53453,53472,20,20,project/outputs/features_yolo26x_41_44/41/41_54_event_10_joints.npy,project/outputs/features_yolo26x_41_44/41/41_54_event_10_pos.npy,project/outputs/features_yolo26x_41_44/41/41_54_event_10_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,20,1.000000,20,1.000000,0,candidate_only_all_pose_missing,False,,,,,,53462,window_midpoint_estimate,,,,-1,,
793,41,54,11,41_54_event_11,yolo,53472,53496,25,25,project/outputs/features_yolo26x_41_44/41/41_54_event_11_joints.npy,project/outputs/features_yolo26x_41_44/41/41_54_event_11_pos.npy,project/outputs/features_yolo26x_41_44/41/41_54_event_11_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,16,0.640000,25,1.000000,0,candidate_only_pose_dropout_ge_50,False,,,,,,53484,window_midpoint_estimate,,,,-1,,
794,41,54,12,41_54_event_12,yolo,53496,53520,25,25,project/outputs/features_yolo26x_41_44/41/41_54_event_12_joints.npy,project/outputs/features_yolo26x_41_44/41/41_54_event_12_pos.npy,project/outputs/features_yolo26x_41_44/41/41_54_event_12_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,15,0.600000,24,0.960000,29,candidate_only_pose_dropout_ge_50,False,,,,,,53508,window_midpoint_estimate,,,,-1,,
795,41,55,1,41_2_21_1,yolo,54060,54085,26,26,project/outputs/features_yolo26x_41_44/41/41_2_21_1_joints.npy,project/outputs/features_yolo26x_41_44/41/41_2_21_1_pos.npy,project/outputs/features_yolo26x_41_44/41/41_2_21_1_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,6,0.230769,26,1.000000,0,exact_label_pose_dropout_lt_25,True,41:2:21:1,41,2,21,1,54080,phase02_exact,short service,B,1,11,Top_short service,val
796,41,55,2,41_2_21_2,yolo,54085,54122,38,38,project/outputs/features_yolo26x_41_44/41/41_2_21_2_joints.npy,project/outputs/features_yolo26x_41_44/41/41_2_21_2_pos.npy,project/outputs/features_yolo26x_41_44/41/41_2_21_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,32,0.842105,38,1.000000,1,exact_label_pose_dropout_ge_50,True,41:2:21:2,41,2,21,2,54102,phase02_exact,lob,A,2,16,Bottom_lob,val
797,41,55,3,41_2_21_3,yolo,54122,54152,31,31,project/outputs/features_yolo26x_41_44/41/41_2_21_3_joints.npy,project/outputs/features_yolo26x_41_44/41/41_2_21_3_pos.npy,project/outputs/features_yolo26x_41_44/41/41_2_21_3_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,18,0.580645,31,1.000000,11,exact_label_pose_dropout_ge_50,True,41:2:21:3,41,2,21,3,54141,phase02_exact,drop,B,2,7,Top_drop,val
798,41,55,4,41_2_21_4,yolo,54152,54174,23,23,project/outputs/features_yolo26x_41_44/41/41_2_21_4_joints.npy,project/outputs/features_yolo26x_41_44/41/41_2_21_4_pos.npy,project/outputs/features_yolo26x_41_44/41/41_2_21_4_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,23,1.000000,23,1.000000,0,exact_label_all_pose_missing,True,41:2:21:4,41,2,21,4,54158,phase02_exact,cross-court net shot,A,2,22,Bottom_cross-court net shot,val
799,41,55,5,41_2_21_5,yolo,54174,54202,29,29,project/outputs/features_yolo26x_41_44/41/41_2_21_5_joints.npy,project/outputs/features_yolo26x_41_44/41/41_2_21_5_pos.npy,project/outputs/features_yolo26x_41_44/41/41_2_21_5_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,13,0.448276,29,1.000000,0,exact_label_pose_dropout_25_50,True,41:2:21:5,41,2,21,5,54187,phase02_exact,push,B,2,8,Top_push,val
