row_index,video_id,rally_id,event_rank,clip_id,feature_alias_source_clip_id,feature_source,window_strategy,player_order,event_offset_frames,window_start_original,window_end_original,original_len,video_len_after_collation,joints_npy,pos_npy,shuttle_npy,source_video,validity_npz,zero_pose_frames,zero_pose_rate,pose_missing_rate,position_missing_rate,p1_pose_valid_rate,p2_pose_valid_rate,p1_position_valid_rate,p2_position_valid_rate,both_pose_missing_rate,both_position_missing_rate,pose_tensor_zero_rate,position_tensor_zero_rate,shuttle_visible_frames,shuttle_visible_rate,player_pos_out_of_unit_range,player_side_inconsistent_rate,quality_group,has_phase02_label,stable_key,match_id,set_id,gt_rally_id,ball_round_id,event_frame_original,event_frame_source,stroke_type_ground_truth,player,server,true_label,true_label_name,reference_split
284,41,37,4,41_2_3_5,,yolo26x_tracked,bst-compatible,"Top,Bottom",13,40511,40561,51,51,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_3_5_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_3_5_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_3_5_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_3_5_validity.npz,24,0.470588,0.470588,0.470588,0.058824,1.000000,0.058824,1.000000,0.000000,0.000000,0.560554,0.470588,51,1.0,0,0.000000,exact_label_pose_dropout_25_50,True,41:2:3:5,41,2,3,5,40524,phase09_exact,return net,B,2,2,Top_return net,val
285,41,37,5,41_2_3_6,,yolo26x_tracked,bst-compatible,"Top,Bottom",31,40524,40585,62,62,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_3_6_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_3_6_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_3_6_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_3_6_validity.npz,31,0.5,0.5,0.5,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.589658,0.500000,62,1.0,0,0.000000,exact_label_pose_dropout_ge_50,True,41:2:3:6,41,2,3,6,40555,phase09_exact,net shot,A,2,13,Bottom_net shot,val
286,41,37,6,41_2_3_7,,yolo26x_tracked,bst-compatible,"Top,Bottom",24,40555,40616,62,62,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_3_7_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_3_7_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_3_7_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_3_7_validity.npz,20,0.32258049999999994,0.32258049999999994,0.32258049999999994,0.354839,1.000000,0.354839,1.000000,0.000000,0.000000,0.405123,0.322581,62,1.0,0,0.000000,exact_label_pose_dropout_25_50,True,41:2:3:7,41,2,3,7,40579,phase09_exact,push,B,2,8,Top_push,val
287,41,37,7,41_2_3_8,,yolo26x_tracked,bst-compatible,"Top,Bottom",31,40579,40661,83,83,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_3_8_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_3_8_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_3_8_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_3_8_validity.npz,21,0.25903600000000004,0.25903600000000004,0.25903600000000004,0.481928,1.000000,0.481928,1.000000,0.000000,0.000000,0.345854,0.259036,74,0.891566,0,0.000000,exact_label_pose_dropout_25_50,True,41:2:3:8,41,2,3,8,40610,phase09_exact,clear,A,2,17,Bottom_clear,val
288,41,37,8,41_2_3_9,,yolo26x_tracked,bst-compatible,"Top,Bottom",45,40612,40671,60,60,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_3_9_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_3_9_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_3_9_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_3_9_validity.npz,26,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.150000,1.000000,0.150000,1.000000,0.000000,0.000000,0.514951,0.425000,51,0.85,0,0.000000,exact_label_pose_dropout_25_50,True,41:2:3:9,41,2,3,9,40657,phase09_exact,smash,B,3,3,Top_smash,val
289,41,38,1,41_2_4_1,,yolo26x_tracked,bst-compatible,"Top,Bottom",15,41233,41275,43,43,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_1_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_1_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_1_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_1_validity.npz,3,0.06976749999999998,0.06976749999999998,0.06976749999999998,0.860465,1.000000,0.860465,1.000000,0.000000,0.000000,0.166211,0.069767,37,0.860465,0,0.000000,exact_label_pose_dropout_lt_25,True,41:2:4:1,41,2,4,1,41248,phase09_exact,short service,B,1,11,Top_short service,val
290,41,38,2,41_2_4_2,,yolo26x_tracked,bst-compatible,"Top,Bottom",21,41248,41295,48,48,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_2_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_2_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_2_validity.npz,0,0.0,0.0,0.0,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.10386,0.000000,48,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,41:2:4:2,41,2,4,2,41269,phase09_exact,push,A,2,20,Bottom_push,val
291,41,38,3,41_2_4_3,,yolo26x_tracked,bst-compatible,"Top,Bottom",20,41269,41325,57,57,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_3_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_3_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_3_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_3_validity.npz,13,0.22807,0.22807,0.22807,0.543860,1.000000,0.543860,1.000000,0.000000,0.000000,0.325077,0.228070,57,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,41:2:4:3,41,2,4,3,41289,phase09_exact,clear,B,2,5,Top_clear,val
292,41,38,4,41_2_4_4,,yolo26x_tracked,bst-compatible,"Top,Bottom",30,41289,41361,73,73,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_4_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_4_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_4_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_4_validity.npz,29,0.39041099999999995,0.39041099999999995,0.39041099999999995,0.219178,1.000000,0.219178,1.000000,0.000000,0.000000,0.48469,0.390411,73,1.0,0,0.000000,exact_label_pose_dropout_25_50,True,41:2:4:4,41,2,4,4,41319,phase09_exact,clear,A,2,17,Bottom_clear,val
293,41,38,5,41_2_4_5,,yolo26x_tracked,bst-compatible,"Top,Bottom",36,41319,41385,67,67,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_5_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_5_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_5_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_5_validity.npz,29,0.44029850000000004,0.44029850000000004,0.44029850000000004,0.119403,1.000000,0.119403,1.000000,0.000000,0.000000,0.531607,0.440299,67,1.0,0,0.000000,exact_label_pose_dropout_25_50,True,41:2:4:5,41,2,4,5,41355,phase09_exact,drop,B,2,7,Top_drop,val
294,41,38,6,41_2_4_6,,yolo26x_tracked,bst-compatible,"Top,Bottom",24,41355,41415,61,61,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_6_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_6_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_6_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_6_validity.npz,16,0.26229499999999994,0.26229499999999994,0.26229499999999994,0.475410,1.000000,0.475410,1.000000,0.000000,0.000000,0.35487,0.262295,61,1.0,0,0.000000,exact_label_pose_dropout_25_50,True,41:2:4:6,41,2,4,6,41379,phase09_exact,cross-court net shot,A,2,22,Bottom_cross-court net shot,val
295,41,38,7,41_2_4_7,,yolo26x_tracked,bst-compatible,"Top,Bottom",30,41379,41442,64,64,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_7_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_7_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_7_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_7_validity.npz,8,0.1171875,0.1171875,0.1171875,0.765625,1.000000,0.765625,1.000000,0.000000,0.000000,0.209329,0.117188,64,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,41:2:4:7,41,2,4,7,41409,phase09_exact,cross-court net shot,B,2,10,Top_cross-court net shot,val
296,41,38,8,41_2_4_8,,yolo26x_tracked,bst-compatible,"Top,Bottom",27,41409,41485,77,77,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_8_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_8_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_8_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_8_validity.npz,23,0.292208,0.292208,0.292208,0.415584,1.000000,0.415584,1.000000,0.000000,0.000000,0.383117,0.292208,69,0.896104,0,0.000000,exact_label_pose_dropout_25_50,True,41:2:4:8,41,2,4,8,41436,phase09_exact,lob,A,2,16,Bottom_lob,val
297,41,38,9,41_2_4_9,,yolo26x_tracked,bst-compatible,"Top,Bottom",43,41436,41520,85,85,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_9_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_9_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_9_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_9_validity.npz,38,0.44117649999999997,0.44117649999999997,0.44117649999999997,0.117647,1.000000,0.117647,1.000000,0.000000,0.000000,0.515398,0.441176,77,0.905882,0,0.000000,exact_label_pose_dropout_25_50,True,41:2:4:9,41,2,4,9,41479,phase09_exact,clear,B,2,5,Top_clear,val
298,41,38,10,41_2_4_10,,yolo26x_tracked,bst-compatible,"Top,Bottom",35,41479,41545,67,67,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_10_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_10_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_10_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_10_validity.npz,26,0.3880595,0.3880595,0.3880595,0.223881,1.000000,0.223881,1.000000,0.000000,0.000000,0.458736,0.388060,67,1.0,0,0.000000,exact_label_pose_dropout_25_50,True,41:2:4:10,41,2,4,10,41514,phase09_exact,passive drop,A,2,19,Bottom_drop,val
299,41,38,11,41_2_4_11,,yolo26x_tracked,bst-compatible,"Top,Bottom",25,41514,41556,43,43,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_11_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_11_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_11_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_11_validity.npz,11,0.255814,0.255814,0.255814,0.488372,1.000000,0.488372,1.000000,0.000000,0.000000,0.344049,0.255814,43,1.0,0,0.000000,exact_label_pose_dropout_25_50,True,41:2:4:11,41,2,4,11,41539,phase09_exact,rush,B,2,9,Top_rush,val
300,41,38,12,41_2_4_12,,yolo26x_tracked,bst-compatible,"Top,Bottom",11,41539,41577,39,39,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_12_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_12_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_12_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_12_validity.npz,4,0.10256399999999999,0.10256399999999999,0.10256399999999999,0.794872,1.000000,0.794872,1.000000,0.000000,0.000000,0.203243,0.102564,39,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,41:2:4:12,41,2,4,12,41550,phase09_exact,return net,A,2,14,Bottom_return net,val
301,41,38,13,41_2_4_13,,yolo26x_tracked,bst-compatible,"Top,Bottom",21,41550,41597,48,48,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_13_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_13_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_13_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_13_validity.npz,5,0.10416650000000005,0.10416650000000005,0.10416650000000005,0.791667,1.000000,0.791667,1.000000,0.000000,0.000000,0.196998,0.104167,48,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,41:2:4:13,41,2,4,13,41571,phase09_exact,push,B,2,8,Top_push,val
302,41,38,14,41_2_4_14,,yolo26x_tracked,bst-compatible,"Top,Bottom",20,41571,41611,41,41,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_14_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_14_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_14_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_14_validity.npz,11,0.26829250000000004,0.26829250000000004,0.26829250000000004,0.463415,1.000000,0.463415,1.000000,0.000000,0.000000,0.354376,0.268293,41,1.0,0,0.000000,exact_label_pose_dropout_25_50,True,41:2:4:14,41,2,4,14,41591,phase09_exact,wrist smash,A,2,15,Bottom_smash,val
303,41,38,15,41_2_4_15,,yolo26x_tracked,bst-compatible,"Top,Bottom",14,41591,41633,43,43,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_15_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_15_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_15_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_15_validity.npz,21,0.48837200000000003,0.48837200000000003,0.48837200000000003,0.023256,1.000000,0.023256,1.000000,0.000000,0.000000,0.576265,0.488372,43,1.0,0,0.000000,exact_label_pose_dropout_25_50,True,41:2:4:15,41,2,4,15,41605,phase09_exact,defensive return drive,B,2,6,Top_drive,val
304,41,38,16,41_2_4_16,,yolo26x_tracked,bst-compatible,"Top,Bottom",22,41605,41646,42,42,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_16_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_16_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_16_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_16_validity.npz,17,0.41666650000000005,0.41666650000000005,0.41666650000000005,0.166667,1.000000,0.166667,1.000000,0.000000,0.000000,0.507003,0.416667,42,1.0,0,0.000000,exact_label_pose_dropout_25_50,True,41:2:4:16,41,2,4,16,41627,phase09_exact,smash,A,2,15,Bottom_smash,val
305,41,38,17,41_2_4_17,,yolo26x_tracked,bst-compatible,"Top,Bottom",13,41627,41666,40,40,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_17_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_17_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_17_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_17_validity.npz,17,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.150000,1.000000,0.150000,1.000000,0.000000,0.000000,0.506618,0.425000,40,1.0,0,0.000000,exact_label_pose_dropout_25_50,True,41:2:4:17,41,2,4,17,41640,phase09_exact,defensive return drive,B,2,6,Top_drive,val
306,41,38,18,41_2_4_18,,yolo26x_tracked,bst-compatible,"Top,Bottom",20,41640,41674,35,35,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_18_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_18_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_18_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_4_18_validity.npz,17,0.48571450000000005,0.48571450000000005,0.48571450000000005,0.028571,1.000000,0.028571,1.000000,0.000000,0.000000,0.567647,0.485714,35,1.0,0,0.000000,exact_label_pose_dropout_25_50,True,41:2:4:18,41,2,4,18,41660,phase09_exact,smash,A,3,15,Bottom_smash,val
307,41,39,1,41_2_5_1,,yolo26x_tracked,bst-compatible,"Top,Bottom",15,42543,42589,47,47,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_5_1_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_5_1_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_5_1_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_5_1_validity.npz,17,0.36170199999999997,0.36170199999999997,0.36170199999999997,0.276596,1.000000,0.276596,1.000000,0.000000,0.000000,0.456508,0.361702,47,1.0,0,0.000000,exact_label_pose_dropout_25_50,True,41:2:5:1,41,2,5,1,42558,phase09_exact,short service,A,1,23,Bottom_short service,val
308,41,39,2,41_2_5_2,,yolo26x_tracked,bst-compatible,"Top,Bottom",25,42558,42620,63,63,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_5_2_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_5_2_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_5_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_5_2_validity.npz,12,0.1984125,0.1984125,0.1984125,0.603175,1.000000,0.603175,1.000000,0.000000,0.000000,0.293184,0.198413,63,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,41:2:5:2,41,2,5,2,42583,phase09_exact,lob,B,2,4,Top_lob,val
309,41,39,3,41_2_5_3,,yolo26x_tracked,bst-compatible,"Top,Bottom",31,42583,42633,51,51,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_5_3_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_5_3_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_5_3_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_5_3_validity.npz,5,0.10784300000000002,0.10784300000000002,0.10784300000000002,0.784314,1.000000,0.784314,1.000000,0.000000,0.000000,0.208478,0.107843,51,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,41:2:5:3,41,2,5,3,42614,phase09_exact,smash,A,2,15,Bottom_smash,val
310,41,39,4,41_2_5_4,,yolo26x_tracked,bst-compatible,"Top,Bottom",13,42614,42659,46,46,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_5_4_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_5_4_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_5_4_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_5_4_validity.npz,1,0.03260850000000004,0.03260850000000004,0.03260850000000004,0.934783,1.000000,0.934783,1.000000,0.000000,0.000000,0.144182,0.032609,46,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,41:2:5:4,41,2,5,4,42627,phase09_exact,return net,B,2,2,Top_return net,val
311,41,39,5,41_2_5_5,,yolo26x_tracked,bst-compatible,"Top,Bottom",26,42627,42687,61,61,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_5_5_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_5_5_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_5_5_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_5_5_validity.npz,2,0.04098350000000006,0.04098350000000006,0.04098350000000006,0.918033,1.000000,0.918033,1.000000,0.000000,0.000000,0.147059,0.040984,61,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,41:2:5:5,41,2,5,5,42653,phase09_exact,net shot,A,2,13,Bottom_net shot,val
312,41,39,6,41_2_5_6,,yolo26x_tracked,bst-compatible,"Top,Bottom",28,42653,42729,77,77,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_5_6_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_5_6_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_5_6_shuttle.npy,project/dataset/ShuttleSet_raw_videos/41 - Ng_Ka_Long_Angus_Kidambi_Srikanth_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/41/41_2_5_6_validity.npz,1,0.01948050000000001,0.01948050000000001,0.01948050000000001,0.961039,1.000000,0.961039,1.000000,0.000000,0.000000,0.122613,0.019481,77,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,41:2:5:6,41,2,5,6,42681,phase09_exact,lob,B,2,4,Top_lob,val
