row_index,split,clip_id,source_branch,class_name,label,original_len,video_len_after_collation
5820,train,3_2_10_3,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/3_2_10_3,Top_殺球,3,42,42
5821,train,3_2_12_3,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/3_2_12_3,Top_殺球,3,52,52
5822,train,3_2_13_4,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/3_2_13_4,Top_殺球,3,46,46
5823,train,3_2_13_8,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/3_2_13_8,Top_殺球,3,32,32
5824,train,3_2_15_11,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/3_2_15_11,Top_殺球,3,37,37
5825,train,3_2_16_10,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/3_2_16_10,Top_殺球,3,39,39
5826,train,3_2_1_4,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/3_2_1_4,Top_殺球,3,48,48
5827,train,3_2_20_4,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/3_2_20_4,Top_殺球,3,43,43
5828,train,3_2_22_17,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/3_2_22_17,Top_殺球,3,49,49
5829,train,3_2_22_5,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/3_2_22_5,Top_殺球,3,46,46
5830,train,3_2_26_9,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/3_2_26_9,Top_殺球,3,36,36
5831,train,3_2_28_16,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/3_2_28_16,Top_殺球,3,47,47
5832,train,3_2_29_5,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/3_2_29_5,Top_殺球,3,57,57
5833,train,3_2_29_9,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/3_2_29_9,Top_殺球,3,60,60
5834,train,3_2_30_3,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/3_2_30_3,Top_殺球,3,39,39
5835,train,3_2_30_9,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/3_2_30_9,Top_殺球,3,46,46
5836,train,3_2_31_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/3_2_31_2,Top_殺球,3,52,52
5837,train,3_2_36_8,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/3_2_36_8,Top_殺球,3,38,38
5838,train,3_2_37_22,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/3_2_37_22,Top_殺球,3,51,51
5839,train,3_2_3_17,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/3_2_3_17,Top_殺球,3,54,54
5840,train,3_2_3_21,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/3_2_3_21,Top_殺球,3,53,53
5841,train,3_2_4_7,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/3_2_4_7,Top_殺球,3,43,43
5842,train,3_2_6_11,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/3_2_6_11,Top_殺球,3,46,46
5843,train,3_2_7_5,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/3_2_7_5,Top_殺球,3,40,40
5844,train,3_2_8_14,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/3_2_8_14,Top_殺球,3,51,51
5845,train,3_2_8_20,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/3_2_8_20,Top_殺球,3,41,41
5846,train,3_2_8_6,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/3_2_8_6,Top_殺球,3,56,56
5847,train,4_1_11_11,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_1_11_11,Top_殺球,3,48,48
5848,train,4_1_11_7,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_1_11_7,Top_殺球,3,57,57
5849,train,4_1_14_5,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_1_14_5,Top_殺球,3,50,50
5850,train,4_1_15_4,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_1_15_4,Top_殺球,3,50,50
5851,train,4_1_18_20,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_1_18_20,Top_殺球,3,49,49
5852,train,4_1_1_8,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_1_1_8,Top_殺球,3,50,50
5853,train,4_1_20_5,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_1_20_5,Top_殺球,3,63,63
5854,train,4_1_22_12,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_1_22_12,Top_殺球,3,52,52
5855,train,4_1_25_5,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_1_25_5,Top_殺球,3,55,55
5856,train,4_1_28_14,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_1_28_14,Top_殺球,3,49,49
5857,train,4_1_33_14,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_1_33_14,Top_殺球,3,47,47
5858,train,4_1_33_4,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_1_33_4,Top_殺球,3,50,50
5859,train,4_1_36_15,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_1_36_15,Top_殺球,3,33,33
5860,train,4_1_36_5,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_1_36_5,Top_殺球,3,50,50
5861,train,4_1_37_13,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_1_37_13,Top_殺球,3,50,50
5862,train,4_1_38_5,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_1_38_5,Top_殺球,3,54,54
5863,train,4_1_6_6,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_1_6_6,Top_殺球,3,29,29
5864,train,4_1_7_25,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_1_7_25,Top_殺球,3,59,59
5865,train,4_1_7_29,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_1_7_29,Top_殺球,3,39,39
5866,train,4_1_7_3,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_1_7_3,Top_殺球,3,50,50
5867,train,4_1_9_7,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_1_9_7,Top_殺球,3,45,45
5868,train,4_2_10_6,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_2_10_6,Top_殺球,3,39,39
5869,train,4_2_15_10,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_2_15_10,Top_殺球,3,50,50
5870,train,4_2_15_4,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_2_15_4,Top_殺球,3,46,46
5871,train,4_2_18_10,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_2_18_10,Top_殺球,3,55,55
5872,train,4_2_22_12,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_2_22_12,Top_殺球,3,54,54
5873,train,4_2_22_8,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_2_22_8,Top_殺球,3,50,50
5874,train,4_2_24_5,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_2_24_5,Top_殺球,3,50,50
5875,train,4_2_25_11,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_2_25_11,Top_殺球,3,54,54
5876,train,4_2_25_19,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_2_25_19,Top_殺球,3,46,46
5877,train,4_2_25_3,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_2_25_3,Top_殺球,3,45,45
5878,train,4_2_26_16,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_2_26_16,Top_殺球,3,53,53
5879,train,4_2_27_17,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_2_27_17,Top_殺球,3,51,51
5880,train,4_2_27_7,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_2_27_7,Top_殺球,3,52,52
5881,train,4_2_29_15,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_2_29_15,Top_殺球,3,54,54
5882,train,4_2_29_19,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_2_29_19,Top_殺球,3,44,44
5883,train,4_2_29_5,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_2_29_5,Top_殺球,3,49,49
5884,train,4_2_31_3,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_2_31_3,Top_殺球,3,40,40
5885,train,4_2_32_5,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_2_32_5,Top_殺球,3,58,58
5886,train,4_2_34_13,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_2_34_13,Top_殺球,3,56,56
5887,train,4_2_34_9,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_2_34_9,Top_殺球,3,55,55
5888,train,4_2_36_13,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_2_36_13,Top_殺球,3,55,55
5889,train,4_2_36_7,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_2_36_7,Top_殺球,3,55,55
5890,train,4_2_3_11,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_2_3_11,Top_殺球,3,46,46
5891,train,4_2_3_3,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_2_3_3,Top_殺球,3,50,50
5892,train,4_2_3_7,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_2_3_7,Top_殺球,3,48,48
5893,train,4_2_7_10,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_2_7_10,Top_殺球,3,43,43
5894,train,4_2_8_7,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_2_8_7,Top_殺球,3,50,50
5895,train,4_2_9_12,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/4_2_9_12,Top_殺球,3,51,51
5896,train,5_1_10_9,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_1_10_9,Top_殺球,3,37,37
5897,train,5_1_12_6,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_1_12_6,Top_殺球,3,44,44
5898,train,5_1_18_13,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_1_18_13,Top_殺球,3,42,42
5899,train,5_1_19_13,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_1_19_13,Top_殺球,3,35,35
5900,train,5_1_20_4,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_1_20_4,Top_殺球,3,45,45
5901,train,5_1_21_10,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_1_21_10,Top_殺球,3,32,32
5902,train,5_1_21_12,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_1_21_12,Top_殺球,3,38,38
5903,train,5_1_21_18,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_1_21_18,Top_殺球,3,53,53
5904,train,5_1_21_30,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_1_21_30,Top_殺球,3,54,54
5905,train,5_1_25_5,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_1_25_5,Top_殺球,3,48,48
5906,train,5_1_25_9,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_1_25_9,Top_殺球,3,44,44
5907,train,5_1_27_5,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_1_27_5,Top_殺球,3,54,54
5908,train,5_1_29_3,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_1_29_3,Top_殺球,3,38,38
5909,train,5_1_2_13,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_1_2_13,Top_殺球,3,41,41
5910,train,5_1_2_9,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_1_2_9,Top_殺球,3,50,50
5911,train,5_1_31_12,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_1_31_12,Top_殺球,3,40,40
5912,train,5_1_31_18,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_1_31_18,Top_殺球,3,55,55
5913,train,5_1_31_4,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_1_31_4,Top_殺球,3,46,46
5914,train,5_1_32_4,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_1_32_4,Top_殺球,3,38,38
5915,train,5_2_11_7,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_2_11_7,Top_殺球,3,52,52
5916,train,5_2_13_3,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_2_13_3,Top_殺球,3,44,44
5917,train,5_2_22_6,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_2_22_6,Top_殺球,3,45,45
5918,train,5_2_24_9,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_2_24_9,Top_殺球,3,49,49
5919,train,5_2_25_6,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_2_25_6,Top_殺球,3,56,56
5920,train,5_2_27_6,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_2_27_6,Top_殺球,3,28,28
5921,train,5_2_28_3,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_2_28_3,Top_殺球,3,38,38
5922,train,5_2_31_17,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_2_31_17,Top_殺球,3,41,41
5923,train,5_2_32_11,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_2_32_11,Top_殺球,3,53,53
5924,train,5_2_9_4,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_2_9_4,Top_殺球,3,53,53
5925,train,5_3_11_8,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_3_11_8,Top_殺球,3,36,36
5926,train,5_3_12_7,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_3_12_7,Top_殺球,3,38,38
5927,train,5_3_13_5,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_3_13_5,Top_殺球,3,38,38
5928,train,5_3_15_12,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_3_15_12,Top_殺球,3,54,54
5929,train,5_3_18_4,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_3_18_4,Top_殺球,3,47,47
5930,train,5_3_1_11,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_3_1_11,Top_殺球,3,43,43
5931,train,5_3_22_5,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_3_22_5,Top_殺球,3,53,53
5932,train,5_3_22_9,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_3_22_9,Top_殺球,3,37,37
5933,train,5_3_29_3,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_3_29_3,Top_殺球,3,36,36
5934,train,5_3_2_9,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_3_2_9,Top_殺球,3,50,50
5935,train,5_3_31_8,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_3_31_8,Top_殺球,3,35,35
5936,train,5_3_33_8,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_3_33_8,Top_殺球,3,39,39
5937,train,5_3_35_4,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_3_35_4,Top_殺球,3,44,44
5938,train,5_3_4_3,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_3_4_3,Top_殺球,3,43,43
5939,train,5_3_6_23,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_3_6_23,Top_殺球,3,54,54
5940,train,5_3_6_35,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_3_6_35,Top_殺球,3,50,50
5941,train,5_3_6_3,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/5_3_6_3,Top_殺球,3,42,42
5942,train,6_1_10_4,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/6_1_10_4,Top_殺球,3,56,56
5943,train,6_1_11_3,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/6_1_11_3,Top_殺球,3,41,41
5944,train,6_1_14_3,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/6_1_14_3,Top_殺球,3,37,37
5945,train,6_1_15_25,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/6_1_15_25,Top_殺球,3,43,43
5946,train,6_1_15_33,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/6_1_15_33,Top_殺球,3,40,40
5947,train,6_1_17_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/6_1_17_2,Top_殺球,3,47,47
5948,train,6_1_18_23,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/6_1_18_23,Top_殺球,3,47,47
5949,train,6_1_23_8,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/6_1_23_8,Top_殺球,3,50,50
5950,train,6_1_26_5,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/6_1_26_5,Top_殺球,3,53,53
5951,train,6_1_26_9,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/6_1_26_9,Top_殺球,3,44,44
5952,train,6_1_2_11,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/6_1_2_11,Top_殺球,3,50,50
5953,train,6_1_2_7,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/6_1_2_7,Top_殺球,3,50,50
5954,train,6_1_30_13,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/6_1_30_13,Top_殺球,3,44,44
5955,train,6_1_31_3,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/6_1_31_3,Top_殺球,3,38,38
5956,train,6_1_32_13,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/6_1_32_13,Top_殺球,3,44,44
5957,train,6_1_32_5,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/6_1_32_5,Top_殺球,3,50,50
5958,train,6_1_33_5,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/6_1_33_5,Top_殺球,3,50,50
5959,train,6_1_33_9,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/6_1_33_9,Top_殺球,3,55,55
5960,train,6_1_34_20,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/6_1_34_20,Top_殺球,3,34,34
5961,train,6_1_36_4,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/6_1_36_4,Top_殺球,3,43,43
5962,train,6_1_38_5,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/6_1_38_5,Top_殺球,3,50,50
5963,train,6_1_39_16,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/6_1_39_16,Top_殺球,3,56,56
5964,train,6_1_41_4,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Top_殺球/6_1_41_4,Top_殺球,3,47,47
